account_id,account_name,tenant_id,health_score,health_segment,revenue,neediness_score,segment,account_level,industry,tad_score,tech_count,neediness_category
0011a00000WVsYZAA1,ljheatingandcooling,492163706,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001FSpxSQAT,bearmountainmechanicalllc,1584969774,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000fKd16AAC,hcecgroup,484572684,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CMqrAQAT,freedomheatingandair,1322207400,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000AeB3xIAF,lgc_051_ny,2930927429,59,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000mfRPDAA2,chrisdavisholdingsllcdbaspotlightelectricllc,691293603,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001Hwva1QAB,risingphoenixplumbinginc,1871919899,60,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P0000154NGkQAM,asapdoorsystemsinc,2589251733,24,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000bhYxkAAE,bfpadneworleans,365724163,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GIMlSQAX,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019c7DZQAY,robertsonmechanicalservicesllc,1764902550,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000e2TkSAAU,bransonhvac,876711603,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000sObKSAA0,firstclassheatingcooling,474812835,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016mdI0QAI,hcservicesincdbaac305,798845619,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000cEO42AAG,taylorandtylerinc,433377703,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000012n4KYQAY,johnmanningplumbing,642619460,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019dMZAQA2,dzomechanical,956545827,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CLZKNQA5,deltaplumbingandmechanical,1091031345,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yp5f5QAA,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000hfZewAAE,rymancooling,400010509,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yNM4uQAG,ecofriendlyservices,770617899,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000yp5ccQAA,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000zLVcYQAW,culligansoftwaterserviceofshelbyville,769656261,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000fM8WlAAK,stanleyplumbing,934429618,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkMgAAL,burkeservices,410866692,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkOJAA1,hiliteelectric,47845644,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ViPD1AAN,sccmechanical,345759491,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000K8tsqIAB,fivepointshomeservicesllc,3859824021,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00000yp5erQAA,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9A5bAAF,soukupplumbing,885060783,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yp5f0QAA,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000005E1fkIAC,luxplumbinganddrainscorp,2468130072,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JIHN2QAP,washingtongeneratorservicesllc,2140324757,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001EG2d0QAD,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yp5cGQAQ,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000hEdKVAA0,bw,950232365,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B4cOxQAJ,generatoronellc,1045157168,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yp5cPQAQ,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000017APPwQAO,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000jH4WUAA0,icebergheatingcooling,457636372,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000ok3XNAAY,topflightelectric,803888065,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUlZRAA1,qualityheatingandair,371787530,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8pCUAAZ,waterheaterwarehouse,699838764,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000e2UBLAA2,enterpriseairconditioningrefrigeration,1380790565,59,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000knzhtAAA,rapidrooter,411961099,46,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000010rYQWQA2,Tempermechplaceholder,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CMe3AQAT,bluefoxheatingandcoolinglebanon,1118082083,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVcoaAAD,abheatingandcoolinginc,1032702758,46,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000SsIDWAA3,peachstateairconditioningandrefrigerationllc,356668826,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yL09BQAS,islandairheatingcooling,518238919,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000011FjvcQAC,paultheplumberllc,736459474,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000005ei77IAA,luxemechanicalllc,4542141102,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000017OUdBIAW,wattstarelectricllc,4494502554,34,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000fLSdSAAW,towneplumber,875676718,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016oX6WQAU,moderncomfortcollc,852279590,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000ojwZhAAI,roweplumbingirrigation,575208833,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WUk6PAAT,maddairheatingandcooling,866740403,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000swloOAAQ,epichvac,469707674,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVjAvAAL,kkheatingcoolingllc,942338854,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000xyH1nQAE,furnacefactorydirect,514779063,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUkWpAAL,squeaksplumbingheating,598942653,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016MKXPQA4,southerncutlandscaping,790074178,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000010Z10bQAC,pierceair,597877550,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000018blyLQAQ,mouradianplumbingheatinginc,886784563,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000jFmIpAAK,evaelectricinc,394838024,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001JILOjQAP,kingdomkrafters,2107692437,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000011HJfoQAG,mesamechanicalinc,4581314839,54,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000012pcNhQAI,antechelectric,954890157,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000be06qAAA,airconditioningbysouthernclimatesolutionsllc,523982864,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016ENrdQAG,volttechelectric,1027730605,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVrCcAAL,gmcheating,4372332181,25,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000EAATBAA5,krueger,187828099,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000JaRb8AAF,northborosepticservice,274278028,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016pWAiQAM,gipsonheatingandairconditioningllc,867232686,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019eHTWQA2,brothersgutterswestorlando,970265385,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CKftrQAD,otslegacysignsinc,1064925106,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019fE3BQAU,coolraysairconditioningheatingllc,1100384429,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019cztiQAA,mrsecuritycamerainc,1889725593,25,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000017APSeQAO,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000ctgSKAAY,snugsservicesinc,1346028067,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019eJ2mQAE,mrampllc,972051620,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000hFN4oAAG,yourplumbingsolution,883883449,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8jkJAAR,elseaplumbing,616854758,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W97enAAB,rhinomechanical,1049858213,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B2RDcQAN,brothersguttershartford,990338413,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVaptAAD,allairandheat,424151049,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000012mGSlQAM,precisedoorco,1384616229,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019cEooQAE,victoryheatingandcooling,914786228,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000gom8eAAA,prestigemechanical,683760421,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P0000154igyQAA,mobilioandsonhvacllc,776383284,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000XsmvGAAR,texasairzone,408555551,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkK6AAL,suredrainservices,142243214,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CKSMgQAP,wagnerhomerepairsllc,1061193847,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019cGcjQAE,lasvegasmechanical,1014952229,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001Acps8QAB,brothersguttersnashville,967161895,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000018b5BMQAY,proscapelandscaping,872704037,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GJ1y1QAD,valleysbestplumbingheatingandair,1914990111,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001HwNhnQAF,hartzellheatingandairconditioningllc,1925075996,27,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001EGLaCQAX,inksterheatingandcooling,1527038128,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000004TlqtIAC,dutycallsplumbingllc,4105854869,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8nuhAAB,scottenglishplumbing,575210143,50,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg00000D3q7xIAB,coppermenelectricllc,3438419079,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019eu4sQAA,allegianceservicegroupinc,1974453275,26,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W8uRXAAZ,efficientheatingandcoolinginc,1833349013,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000005fKDsIAM,point_vertex,4226744853,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019eyO2QAI,skyhvaccharleston,996903540,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000ypiZOQAY,nathansautomotivedetailing,561162817,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkL5AAL,freedomplumberscorp,161999754,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000wpPWLQA2,friendlyelectricllc,4095802777,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000n7xmrAAA,southernairprollc,1745774103,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000a4ecMAAQ,brouilletteheatingcoolingandplumbingllc,1080362149,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9NhDAAV,walkerelectriccompany,880841635,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVz9PAAT,carlprattservices,545657153,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUlMnAAL,mountaincomfort,395924624,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000Z615KIAR,patriotmechanicalllc,4146821403,69,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000018bhFNQAY,saltcityplumbingllc,1875527319,47,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000014yU8TQAU,sheerkahnservicesllc,844080804,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000010Do4CQAS,northernpoolandspa,4458502175,70,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000wsbebQAA,hometownheroeskcllcdbahometown,3693203489,54,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P0000153WEBQA2,arocktechnologies,726839470,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000018b8gXQAQ,americanairheatingandcooling,881549899,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yp5eLQAQ,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yp5eqQAA,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CLiyLQAT,ostmannenterprisesllc,1100384438,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVuU8AAL,onehouraireastgreenvillesc,480675718,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016MQVTQA4,dukesairconditioningandplumbing,808860459,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yp5cUQAQ,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000018b9hgQAA,deanecontractingllc,877728708,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yp5fNQAQ,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W8p43AAB,kbutlerelectric,1010213165,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001HwQj7QAF,jeffersplumbingsolutionsinc,1863138715,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000knCzWAAU,grovemechanicalinc,3910622106,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000yp5euQAA,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VjQkwAAF,rotorooterlivermore,500247304,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000GTOH3IAP,flosystemsinc,3591641906,38,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkKzAAL,mccuenphc,16055809,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYk79AAD,bobhamilton,362559888,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000e2UeEAAU,justintimeplumbingllc,752104531,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001EGiCFQA1,amauraisandsonsinc,1529296935,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000011H9k9QAC,americanwater1,1591252263,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000a4QMlAAM,lafleursplumbing,888759094,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000011FjdNQAS,gibbscomfortservices,930368804,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000anE4iAAE,vangrolinc,527344703,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B2iONQAZ,nikomhomecomfortinc,1010238887,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVn1sAAD,actionplumbing,1693793560,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000aniIQAAY,mulcoinc,988524583,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000xyHBqQAM,aladdindoorssouthcarolina,509999380,67,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9i1sAAB,arnettheatairinc,908177452,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cEOu2AAG,tmcheatingandcooling,746969791,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019en6oQAA,kjjlowvoltage,986561187,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019eDdVQAU,vondrickelectric,1350789670,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019cZNFQA2,rubberduckyplumbing,956212643,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8kR5AAJ,elanelectric,436174801,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000cDqsjAAC,birkheadheating,4191917333,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUk9rAAD,ancheatingair,1074424997,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000bHbnRIAS,bobgraberincdbakingdomair,4137386646,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkEDAA1,autumnairheating,1550295472,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019d00IQAQ,northstarexteriorsllcdbanorthstarroofing,4264948910,39,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000kpq1DAAQ,duncansairconditioningheatinginc,597880544,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojzZMAAY,rwheatingairandplumbinginc,1010259113,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000aU3mvIAC,coverallexteriorsllc,4124594075,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WUnmFAAT,atlanticgreen,853145004,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000hDE5RAAW,kneeselectricalservice,380207384,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9IPxAAN,mbsmechanical,425179660,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WW1HXAA1,schroederplumbingllc,1027690404,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000002gnA6IAI,ifoam_147,2300629289,63,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019esJLQAY,tridentplumbingdrainllc,1035373349,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUlcKAAT,greendotheatingandairofmtpleasant,843539108,55,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVcKQAA1,rajelectric,365810457,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000004UQ9MIAW,gatsby_126,2416913955,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019cN1GQAU,fonzheatingandairllc,4126845974,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CLjboQAD,advancedelectricandcontrolsinc,1100359589,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000UGS2HIAX,highlevelgaragedoor,4020560034,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001FRczrQAD,lifetimeplumbingllc,1561207985,64,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9R4eAAF,mcbrideswateradvantagellc,1438548003,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B3NQSQA3,thermomechanicsincdbazitosac,2503060900,67,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019cKnLQAU,crystalcleanventsinc,3961832469,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cDxSBAA0,fusionheatingairandinsulation,970143907,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVXRVAA5,huftheatingairconditioning,534828840,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg0000016xruIAA,blingle_154,2173572757,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkLbAAL,intelligentplumbing,126091656,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8lmIAAR,therootercompanyllc,2569916054,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9LTtAAN,jensenheatingandairconditioning,2137892245,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W8nHLAAZ,zandzplumbinginc,845718951,54,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000S0Fm5AAF,jeshekell,1101018535,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000e4AafAAE,proworksinc,1540373417,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVj7oAAD,mcquadeheatingcoolingplumbingandrefrigeration,603389353,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000knddKAAQ,oregoncitygaragedoorllc,874929702,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001Ik7PaQAJ,piecesandpartsservicesllc,2047344921,61,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GIHQfQAP,airexpertsllc,1745819158,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000018b8brQAA,yeselectric,876144294,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000008duY7IAI,servicereadyllc,2675792149,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkNqAAL,allamericanplumbing,113080496,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUkiTAAT,earlsheatingairconditioning,428765738,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000010CnhPQAS,teagueheatingairrefrigeration,707682482,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001HwjusQAB,lukaservicesllc,2878396328,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkLMAA1,boehmerheatingandcoolingco,1003424035,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVhlQAAT,brosenneelectricservicesinc,875256753,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000004iRO6IAM,pearsonairconstructionllc,3903143829,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019d49rQAA,ventrightllc,1050613156,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WW0DcAAL,hayesheatingcooling,882473894,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000YPf5nAAD,vanceheatingair,352666895,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000zMngwQAC,aguyhomeservicesllc,3606236576,28,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001GJ0EkQAL,chrisaccompany,1791925021,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkjMAAT,effectiveair,414961816,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000wrPZTQA2,livingwaterpoolservice,501638096,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg0000125dDZIAY,northtarrantheatairllc2,4304389397,36,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9BkzAAF,pencoelectricinc,770621864,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WW0dxAAD,olympicplumbingtechnology,443772292,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000anTzCAAU,nevadaheating,426832393,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVxXrAAL,shgcholdingsllc,901433286,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000EcYH5AAN,magothyelectric,204066965,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000OBCG9IAP,ellibeeairconditioning,4432533544,42,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000011EFaAQAW,rainsoftltd,659174594,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019f3hXQAQ,magnumdoorsolutionsinc,4323876373,51,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000fM7cNAAS,alocalplumberinc,4208445589,32,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000a2nl4AAA,customcareconstructionllc,1499547047,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9QDvAAN,dynamicelectrical,377638020,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000011HMWGQA4,infinitemechanicalllc,650677293,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8yW7AAJ,lowenmechanicalinc,4217566229,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B4aMvQAJ,jaydovegroupinc,1027797285,65,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9bMWAAZ,a1mechanicaloflouisville,2642058517,51,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000012qIK3QAM,begleyheatingcooling,695910728,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000fLQacAAG,autumnairinc,1529296944,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016neRrQAI,advancedenvironmental,866285354,20,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000CYkHEAA1,smithsplumbingservicesinc,1512378297,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9NYsAAN,whiteplumbingco,1871907736,64,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000012o33wQAA,ccmscapecodllc,2182582567,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019cxbeQAA,bobmeansplumbinginc,1417342630,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W5m8kAAB,aceheatingair,465157858,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000a4cdmAAA,carolinaairinc,434520708,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9NPpAAN,jenningsplumbingllc,2263491486,38,Red,100000,8,Residential,Corporate,Roofing,0,5,High
